book,문단식별자,문장식별자,원문,번역문,marker,llm_judgment,marker_type,analysis_level
주역전의(상),1083,3290,乘其墉矣면 則非其力之不足也요 特以義之弗克而不攻耳라,4f308d36a62c9d63,라,True,라,Level2
논어집주,600,2194,禮獨言執者는 以人所執守而言이요 非徒誦說而已也라,e2b2ebcc35814b9d,라,True,라,Level2
당송팔대가문초한유2,45,180,成人之禮는 非盡於童子所能而已也라,5a003afa45c11943,라,True,라,Level2
주역전의(하),385,1120,三居二剛之間하여 處不得其所安하니 其見侵陵을 可知矣라,7332887d62cc6326,라,True,라,Level2
주역전의(하),216,630,"柔進而上行은 凡卦離在上者는 柔居君位하여 多云柔進而上行하니 噬嗑,睽,鼎이 是也라",a3f353f623db2225,라,True,라,Level2
당송팔대가문초증공1,109,676,非自以謂能也라,14ed04ca14c2f55d,라,True,라,Level2
예기집설대전2,230,334,季孫之賜와 曾子之受가 皆爲非禮어늘 或者因仍習俗하야 嘗有是事로대 而未能正耳라,87224f106c74da38,라,True,라,Level2
논어집주,283,1023,終食者는 一飯之頃이라,d51bf11c9d356069,라,True,라,Level2
시경집전(하),2027,4546,故로 必大其謀하고 定其命하며 遠圖時告하고 敬其威儀然後에 可以爲天下法也라,9139348204fc7a6f,라,True,라,Level2
주역전의(상),1712,5101,貞固守之則无咎也라,90d32ac90794289f,라,True,라,Level2
논어집주,491,1813,不由徑이면 則動必以正而無見小欲速之意를 可知요 非公事어든 不見邑宰면 則其有以自守 而無枉己徇人之私를 可見矣라,3a034930c6e4ecd1,라,True,라,Level2
서경집전(상),30,237,岳曰은 四岳獨對也라,63fe614d56e2abfc,라,True,라,Level2
당송팔대가문초구양수3,460,1908,故丞相張文節公이 安撫江西할새 得公以聞하니 眞宗召見하야 旣賜出身하고 後二日에 又召試詩賦論하니 公徐啓曰 臣嘗私習此賦라,3f7f808825da7bfa,라,True,라,Level2
당송팔대가문초구양수2,258,965,凡其所失에 無所不欲正之하야 其刊正補緝者衆하니 則其所得亦已多矣라,601c27ea411cb605,라,True,라,Level2
당송팔대가문초유종원2,221,1174,忍仇佯喜하면 悅譽遷隨라,2ea6c0bd8d5b4093,라,True,라,Level2
당송팔대가문초한유2,319,1560,周之衰에 好事者各以其說干時君하니 紛紛藉藉相亂하야 六經與百家之說錯雜이라,4acdb9f877d8765b,라,True,라,Level2
당송팔대가문초왕안석1,280,1366,自孔子之死久에 韓子作하니 望聖人於百千年中에 卓然也요 獨子厚名與韓竝이나 子厚非韓比也라,8faac973068455da,라,True,라,Level2
예기집설대전2,1213,1748,故讀顯爲韅也라,c13d85b7b95000d7,라,True,라,Level2
서경집전(하),15,73,侈는 奢也라,fb06aaa04be4cf06,라,True,라,Level2
논어집주,669,2397,大王之時에 商道浸衰하고 而周日彊大하며 季歷이 又生子昌하니 有聖德이라,e49e09b496fa960c,라,True,라,Level2
당송팔대가문초구양수2,433,1721,紂之時에 億萬人이 各異心이니 可謂不爲朋矣라,ff57aaac18dd124d,라,False,라,Level2
주역전의(상),1784,5302,釋卦辭라,4a800b730b03ba0a,라,True,라,Level2
논어집주,63,276,樂勝則流라,c50f4037eef2201e,라,True,라,Level2
당송팔대가문초왕안석2,620,3177,直諒明淸하야 靡所不任이라,38837be7733e5be4,라,True,라,Level2
논어집주,203,747,禮는 必以忠信爲質이니 猶繪事必以粉素爲先이라,23a455d75580ae99,라,False,라,Level2
시경집전(하),639,1415,傳曰 反也라하고 箋云 駕也라하니 駕는 謂更其肆也라,1e194f9c5354e1f0,라,True,라,Level2
예기집설대전2,1416,2018,其言蓋本於此라,e6f67b7755df85c3,라,False,라,Level2
당송팔대가문초한유2,8,28,好則人이어니와 怒則獸라,dd39d17304ee608e,라,True,라,Level2
자치통감강목6,1018,2270,歲寒然後에 知松柏之後凋也라하니 其還喜長安하여 位特進으로 奉朝請하라,bbabb7af091cd01f,라,True,라,Level2
자치통감강목11,672,2269,叡報之曰 輒克昌言하노니 它復以聞하라,221b0b2f81d461c2,라,True,라,Level2
주역전의(상),567,1868,九二 以陽剛으로 爲內卦之主하여 統治群陰하니 當發蒙之任者라,af8f8c8035ddf8cc,라,True,라,Level2
당송팔대가문초증공1,458,2594,其附山에 蓋佛老子之宮以數十百이니 其瓌詭殊絶之狀이 蓋已盡人力이라,23bc9385acb195bb,라,True,라,Level2
당송팔대가문초왕안석1,418,1870,微言奧義를 旣自得之하시고 又命承學之臣하사 訓釋厥遺하야 樂與天下共之라,a70d54eae6648f26,라,False,라,Level2
자치통감강목8,688,1000,有司復奏遣蒼歸國한대 手詔蒼曰 骨肉天性이 誠不以遠近爲親疎라,de3db7810d067cde,라,False,라,Level2
서경집전(하),216,800,蓋方是時하여 天下未安하고 王業未固하니 使武王死면 則宗社傾危하고 生民塗炭하여 變故를 有不可勝言者라,d7b10023ee5c7945,라,False,라,Level2
자치통감강목5,1587,3581,"尙書, 九卿, 州牧, 郡守 皆出其門하여 筦執樞機하고 朋黨比周라",aa09c57f889bee1c,라,True,라,Level2
맹자집주,85,311,然이나 不深原其意而詳究其實이면 未有不以爲迂者矣라,819ccee01b882de1,라,False,라,Level2
서경집전(하),17,84,先儒以觀政爲觀兵하니 誤矣라,9f7e9e191b102ac6,라,True,라,Level2
춘추좌씨전7,10,17,我는 王嗣也니 吾欲求之하노라,628c994cadf37001,라,True,라,Level2
서경집전(하),1041,3890,有民社者 皆在所告也라,95d09f6b0919bddd,라,True,라,Level2
주역전의(하),298,886,上은 明夷之終이요 又坤陰之終이니 明傷之極者也라,8a1ebc93afbc9dbf,라,True,라,Level2
주역전의(하),473,1419,極言而贊其大也라,a93aed83fa61374b,라,True,라,Level2
당송팔대가문초한유2,311,1502,而賊語以國亡主滅이라하니 遠見救援不至하고 而賊來益衆하곤 必以其言爲信이요 外無待而猶死守로되 人相食且盡하니 雖愚人亦能數日而知死處矣라,fc6d1197a336a1a8,라,True,라,Level2
당송팔대가문초소순1,235,1586,無以待之면 則聲與形者도 亦足以乘人於卒이나 不然이면 徒自弊其力於無用之地하여 是以로 不能勝也라,1cbb547f0e706069,라,True,라,Level2
시경집전(상),2732,6342,祁는 大也라,93346c9ee20cbd66,라,True,라,Level2
자치통감강목5,697,1613,經에 謂君爲元首하고 臣爲股肱이라하니 明其一體相待而成也라,178ffd4ce1bb4d0f,라,True,라,Level2
당송팔대가문초소식5,261,1024,"故로 以天爲茫茫하야 善者以怠하고 惡者以肆하나니 盜跖之壽와 孔, 顔之厄은 此皆天之未定者也라",add506a1f0e7d616,라,True,라,Level2
당송팔대가문초소식3,323,1255,天子之所以繫於天下者 至微且危也라,fc5a298959d1a5ce,라,True,라,Level2
주역전의(하),328,953,六二以陰柔之才而居柔하여 不能治於家者也라,2d1d171de00396dc,라,True,라,Level2
춘추좌씨전6,123,445,曰 若亡於諸侯면 以聽大國之圖君也니이다 王曰 大福不再니 祗取辱焉이라,7027c647698f5115,라,True,라,Level2
당송팔대가문초구양수1,43,309,唐太宗好用兵하니 則誅突厥하고 服遼東하야 威振夷狄하야 以逞其志라,dc7db214d0995204,라,True,라,Level2
논어집주,902,3142,袗은 單也라,471badc90c7613cd,라,True,라,Level2
주역전의(하),1182,3577,人之進也를 若以欲心之動이면 則躁而不得其漸이라 故有困窮이어니와 在漸之義엔 內止靜而外巽順이라,e6a38bd5378a1040,라,True,라,Level2
시경집전(하),1052,2306,此章은 極言醉者之狀하고 因言賓醉而出이면 則與主人俱有美譽어늘 醉至若此하니 是害其德也라,113e910ac56c1119,라,True,라,Level2
당송팔대가문초소식4,8,25,嗚呼라,24e5a6656c0e001e,라,False,라,Level2
자치통감강목3,1311,3010,後元年이라,71661a6f513beaa8,라,True,라,Level2
주역전의(하),1948,5633,此四者는 聖人作易之所由也라,b85035cdfbe6ff19,라,True,라,Level2
시경집전(하),230,510,故로 曰終其永懷하니 又窘陰雨라하고 王又不虞難之將至하여 而棄賢臣焉이라,e984d2f4d5e9cce5,라,False,라,Level2
서경집전(상),753,3605,心之所之를 謂之志라,0cf88a3ff353b241,라,True,라,Level2
당송팔대가문초한유1,227,1096,翻覆辨論호되 總不放倒自家地位라,5d784711aeda48cf,라,True,라,Level2
당송팔대가문초구양수2,417,1667,問者曰 傳有所廢면 則經有所不通이리니 奈何오 曰 經不待傳而通者十七八이요 因傳而惑者十五六이라,d467a06f6c16e231,라,True,라,Level2
시경집전(상),2313,5364,陰白雜毛曰駰이라,68b1fd3a88cb03e6,라,True,라,Level2
당송팔대가문초증공1,313,1678,吾知其不去圖書講論之適과 賓客之好도 而所爲有餘矣라,48e944da9f2bfd5d,라,True,라,Level2
시경집전(하),840,1835,鸞刀는 刀有鈴也라,a940de56b3024d63,라,True,라,Level2
자치통감강목13,318,1176,左右欲浣帝衣한대 帝曰 嵇侍中血이니 勿浣也하라,6be85f1f892d3ba1,라,True,라,Level2
논어집주,1713,5416,費는 季氏之私邑이라,b3873756862a6937,라,True,라,Level2
예기집설대전2,1377,1967,曰虞後比至於祔에 遇剛日이면 而連接其祭니 若丁日葬則巳日再虞하고 後虞改用剛日이면 則庚日三虞也라,b5db6adcb003d2d7,라,True,라,Level2
자치통감강목14,271,871,僕當先下하리라,db014acf3b974f4b,라,True,라,Level2
시경집전(하),2670,5933,此는 諸侯助祭于武王廟之詩라,a76c100d1a79ba53,라,True,라,Level2
당송팔대가문초구양수3,148,507,田何之易은 傳自孔子하야 有上下二篇하고 又有彖象繫辭文言說卦等하야 自爲十篇而有章句하니 凡學有章句者는 皆祖之田氏라,42ed34d8ba896fc3,라,True,라,Level2
서경집전(상),138,956,時는 是也요 帝는 謂堯也라,e2223c83acee0d20,라,True,라,Level2
당송팔대가문초증공1,243,1376,及希文經略西夏時하여 辟永叔爲掌書記한대 而永叔不從이라,c7c4c6576c82a816,라,True,라,Level2
당송팔대가문초구양수4,63,309,而至今之人도 猶或目之라,4cd34dd8b455d5b0,라,False,라,Level2
논어집주,975,3286,朋友는 有通財之義라,3d005cc966e0521f,라,True,라,Level2
맹자집주,184,700,夏諺은 夏時之俗語也라,a3ea53b0e24e5318,라,True,라,Level2
맹자집주,1286,4407,五等은 通於天下하고 六等은 施於國中이라,f3d84efa583f7bd7,라,True,라,Level2
시경집전(하),1236,2672,桑薪은 薪之善者也라,db2d3bc12059967f,라,True,라,Level2
시경집전(하),2786,6161,又能謹其威儀하여 不諠譁하고 不怠傲라,4fe3624efc27920f,라,True,라,Level2
당송팔대가문초구양수3,269,997,君本歙人이니 世有孝德이라,cfe9dbe18fc5fe3e,라,True,라,Level2
춘추좌씨전5,338,1732,是將行이라가 而歸爲子祀하리라,8c9aeaa356a57ea7,라,True,라,Level2
당송팔대가문초왕안석2,333,1774,王亡晉封하고 遠跡南土라,55c29dbf0fb5f5d4,라,True,라,Level2
주역전의(상),1150,3498,謙者는 有而不居之義라,1f514520d683803f,라,True,라,Level2
당송팔대가문초소식2,241,1008,若夫明公은 其亦可謂天下之全矣라,642e2f764c5fbf46,라,True,라,Level2
주역전의(상),975,3004,故不富而相從하여 不待戒告而誠意相合也라,0e179d8219b71726,라,True,라,Level2
당송팔대가문초한유1,129,626,寅而入하야 盡辰而退하고 申而入하야 終酉而退를 率以爲常이라도 亦不廢事리라,d80f9064eb5e32c9,라,True,라,Level2
시경집전(하),2284,5092,發은 發而應之也라,2b27894d059ee604,라,True,라,Level2
당송팔대가문초소철2,255,1444,蓋東南之常勢를 於是可見矣리라,b83bfcf311a489f0,라,True,라,Level2
주역전의(하),510,1542,損은 減損也니 凡損抑其過하여 以就義理는 皆損之道也라,91756e29d7d31f8c,라,True,라,Level2
당송팔대가문초증공1,269,1468,今類次詩賦書奏一百二十二篇하여 又自爲十卷하여 藏於家라,c326013f1739ea0b,라,True,라,Level2
자치통감강목10,1150,1811,璋性寬柔하여 無威略하여 東州人이 侵暴舊民호되 璋이 不能禁이라,9a854ef610a49038,라,True,라,Level2
당송팔대가문초소식3,34,118,是以로 多爲之曲折하야 以盡其數하고 以極其變하야 鉤聯蟠踞하야 各有條理라,2ae3e96782f59101,라,True,라,Level2
논어집주,1550,4967,位有貴賤이나 而生於父母는 無以異者라,9190bda7332ad496,라,True,라,Level2
맹자집주,1683,5509,曰 否라,4519ef0e9fdc5ad1,라,True,라,Level2
당송팔대가문초왕안석2,170,769,至十二月하야 公子世範等이 乃來求銘하야 以作公碑라,5c6662a9fa4d2c8b,라,True,라,Level2
주역전의(하),1300,3954,故云見斗라하니 斗는 昏見者也라,a92cd08483a1c7b0,라,True,라,Level2
시경집전(상),994,2335,旣歎時人莫識己意하고 又傷所以致此者 果何人哉오하니 追怨之深也라,3e66ba77e4b4fe2c,라,False,라,Level2
중용장구,233,650,此四條는 皆以發明由其不貳不息하여 以致盛大而能生物之意라,bcbf3cd0662a8e5f,라,True,라,Level2
시경집전(하),2499,5543,頌者는 宗廟之樂歌니 大序所謂美盛德之形容하여 以其成功告于神明者也라,030d29fbf6948f74,라,True,라,Level2
당송팔대가문초구양수3,428,1726,女五人은 皆適良族이라,af8f828fb433b5f8,라,True,라,Level2
자치통감강목10,1177,1856,紹曰 吾欲令諸子로 各據一州하여 以視其能하노라,de93faa53f55b7d0,라,False,라,Level2
논어집주,384,1344,於予與에 改是로라,c91dd426991d9f33,라,True,라,Level2
시경집전(상),589,1356,是以로 卽諸姬而與之謀하여 爲歸衛之計하니 如下兩章之云也라,fed22467ec403d01,라,True,라,Level2
당송팔대가문초소식2,372,1552,但得罪以來로 不復作文字하야 自持頗嚴하니 若復一作이면 則決壞藩墻하야 今後에 仍復袞袞多言矣리라,39247261531e9144,라,True,라,Level2
서경집전(하),944,3542,漢律曆志云 康王畢命豊刑曰 惟十有二年六月庚午朏에 王命作冊書豊刑이라하니 此僞作者 傳聞舊語하여 得其年月하고 不得以下之辭하여 妄言作豊刑耳라,ee4d13f2066c43d0,라,False,라,Level2
맹자집주,979,3398,我不意子學古之道而以餔啜也호라,67b7c5d7a7d561d6,라,False,라,Level2
자치통감강목10,1367,2157,初에 袁紹數遣使하여 召田疇하고 又卽授將軍印하여 使統其衆호되 疇皆拒之라,9488d27500cdef9e,라,False,라,Level2
당송팔대가문초구양수5,276,1853,潞王從珂反鳳翔커늘 王思同率諸鎭兵圍之라,45806e143e878ec0,라,False,라,Level2
시경집전(상),1435,3283,弁은 冠名이라,a14efea14af46369,라,False,라,Level2
주역전의(상),1367,4119,臨之道如卦之才면 則大亨而正也라,8dc372f9b88ceb7c,라,False,라,Level2
서경집전(상),618,3208,逸은 過也라,0cebf7e7711d6ba7,라,True,라,Level2
당송팔대가문초구양수5,302,2042,晉高祖辟爲河陽節度掌書記하고 其後常以自從이라,438eef99d30660fa,라,False,라,Level2
자치통감강목18,330,1157,必欲遺棄塵務면 則皇太子宜承正統이라,3903516f5d2e7395,라,True,라,Level2
자치통감강목7,1726,2397,帝曰 天下는 重器라,132923c9b73e579d,라,True,라,Level2
당송팔대가문초왕안석2,620,3178,人恌莫知하니 乃惻我心이라,58e9ee40352ad553,라,False,라,Level2
시경집전(하),224,486,厲는 暴惡也라,6e7bcffe76d12aa3,라,False,라,Level2
서경집전(상),289,1759,礪砥는 皆磨石이니 砥는 以細密爲名이요 礪는 以麤糲爲稱이라,005d811d13cb335e,라,False,라,Level2
당송팔대가문초구양수4,153,718,今上卽位에 就轉工部郞中하고 秩滿에 以一弊舟還하니 無一海上物이라,cb39e4200de11189,라,False,라,Level2
시경집전(하),1115,2435,令은 善이요 綽은 寬이요 裕는 饒요 瘉는 病也라,b35e427218806854,라,False,라,Level2
당송팔대가문초소식5,363,1360,飯食已畢에 襆鉢而坐라,dacfbbcf49e22f46,라,False,라,Level2
주역전의(하),1991,5708,神明之德은 如健順動止之性이요 萬物之情은 如雷風山澤之象이라,819cd550f033e14f,라,False,라,Level2
시경집전(상),253,632,南國이 被文王之化하여 婦人以其君子從役在外而思念之라 故로 作此詩라,b871d805258cca4b,라,False,라,Level2
